索引,time,code,open,high,low,close,volume,amount,open_interest,name,weight,return
1,2018-01-02 15:00:00,szse.000333,45.12860037438545,45.87605537613395,45.024117417151786,45.31345483718346,329725.0,1866579510.17,,美的集团,0.02146,
2,2018-01-03 15:00:00,szse.000333,45.45812354719931,46.01268693559336,44.54188838376566,44.84730010491021,428368.0,2412127948.22,,美的集团,0.02146,-0.010287335934728303
3,2018-01-04 15:00:00,szse.000333,45.024117417151786,46.05287268837553,44.86337440602308,46.0448355378191,405557.0,2306429666.87,,美的集团,0.02146,0.026702508960573246
4,2018-01-05 15:00:00,szse.000333,46.293987205068596,46.77621623845473,45.61082940777158,46.58332462510028,371854.0,2137344306.76,,美的集团,0.02146,0.011694885669401467
5,2018-01-08 15:00:00,szse.000333,46.374358710632954,46.85658774401908,45.58671795610227,46.34221010840721,367884.0,2115094001.81,,美的集团,0.02146,-0.005175983436853215
6,2018-01-09 15:00:00,szse.000333,46.454730216197305,48.18271758583095,46.00464978503692,47.80497150967848,448054.0,2638563276.97,,美的集团,0.02146,0.03156434269857811
7,2018-01-10 15:00:00,szse.000333,47.89338016579927,49.26773291094974,47.33881677740521,48.67298376977352,448966.0,2694648762.25,,美的集团,0.02146,0.0181573638197714
8,2018-01-11 15:00:00,szse.000333,48.230940489169555,48.93017258757945,47.32274247629235,47.91749161746857,316035.0,1888981548.18,,美的集团,0.02146,-0.01552179656538999
9,2018-01-12 15:00:00,szse.000333,47.91749161746857,49.171287104272515,47.66030279966264,48.86587538312797,252900.0,1525807288.01,,美的集团,0.02146,0.019792016101979337
10,2018-01-15 15:00:00,szse.000333,49.28380721206261,50.36078538662497,49.02661839425667,49.15521280315964,367225.0,2266432850.07,,美的集团,0.02146,0.005921052631578716
11,2018-01-16 15:00:00,szse.000333,49.02661839425667,49.69370189044082,48.30327484417748,49.0989527492646,289365.0,1768100967.9,,美的集团,0.02146,-0.001144538914322979
12,2018-01-17 15:00:00,szse.000333,49.02661839425667,49.03465554481311,46.97714500236562,47.21825951905869,414037.0,2459742680.3,,美的集团,0.02146,-0.03830414143067595
