索引,time,code,open,high,low,close,volume,amount,open_interest,name,weight,return
1,2016-07-04 15:00:00,szse.000002,15.42405667130095,15.42405667130095,15.42405667130095,15.42405667130095,42663.0,93815937.0,,万科A,0.01929,
2,2016-07-05 15:00:00,szse.000002,13.880949591862018,13.880949591862018,13.880949591862018,13.880949591862018,1990576.0,3939349904.0,,万科A,0.01929,-0.10004547521600726
3,2016-07-06 15:00:00,szse.000002,13.396975098765266,14.575347777609538,13.396975098765266,13.88796371495038,10283727.0,20106488582.76,,万科A,0.01929,0.0005053057099548841
4,2016-07-07 15:00:00,szse.000002,13.396975098765266,13.481144575825569,13.123424298319271,13.200579652291218,4300225.0,8133977766.48,,万科A,0.01929,-0.0494949494949497
5,2016-07-08 15:00:00,szse.000002,13.046268944347325,13.312805621704959,12.772718143901333,13.151480790672707,3124436.0,5799513334.17,,万科A,0.01929,-0.0037194473963867436
6,2016-07-11 15:00:00,szse.000002,12.976127713463738,13.109396052142555,12.78674639007805,12.814802882431485,2412151.0,4444566770.9,,万科A,0.01929,-0.025600000000000067
7,2016-07-12 15:00:00,szse.000002,12.814802882431485,12.927028851845225,12.31680014315801,12.709591036106104,3064821.0,5520900750.09,,万科A,0.01929,-0.008210180623973606
8,2016-07-13 15:00:00,szse.000002,12.625421559045797,12.969113590375377,12.520209712720417,12.84987349787328,2543261.0,4619086220.64,,万科A,0.01929,0.011037527593818819
9,2016-07-14 15:00:00,szse.000002,12.723619282282822,12.751675774636256,12.56930857433893,12.597365066692364,1675569.0,3019075020.27,,万科A,0.01929,-0.01965065502183405
10,2016-07-15 15:00:00,szse.000002,12.55528032816221,12.660492174487592,12.527223835808774,12.548266205073851,1082550.0,1941771659.06,,万科A,0.01929,-0.0038975501113586164
11,2016-07-18 15:00:00,szse.000002,12.513195589632058,12.513195589632058,12.218602419920991,12.225616543009348,1560004.0,2740431515.77,,万科A,0.01929,-0.02571268865287868
12,2016-07-19 15:00:00,szse.000002,12.197560050655913,12.197560050655913,11.952065742563356,12.001164604181866,1627752.0,2792105620.7,,万科A,0.01929,-0.018359150889271425
13,2016-07-20 15:00:00,szse.000002,11.846853896237974,12.218602419920991,11.741642049912592,11.98012223491679,2304922.0,3931445259.29,,万科A,0.01929,-0.001753360607831711
14,2016-07-21 15:00:00,szse.000002,11.860882142414692,12.057277588888738,11.825811526972897,11.938037496386638,1444706.0,2455521957.52,,万科A,0.01929,-0.003512880562060783
15,2016-07-22 15:00:00,szse.000002,12.043249342712022,12.337842512423089,12.015192850358584,12.197560050655913,2339709.0,4069504588.46,,万科A,0.01929,0.021739130434782483
16,2016-07-25 15:00:00,szse.000002,12.10637645050725,12.478124974190264,11.867896265503052,12.414997866395035,2354339.0,4116947088.97,,万科A,0.01929,0.017826336975273138
17,2016-07-26 15:00:00,szse.000002,12.344856635511448,12.506181466543698,12.288743650804577,12.471110851101908,1493196.0,2647747959.8,,万科A,0.01929,0.00451977401129966
18,2016-07-27 15:00:00,szse.000002,12.471110851101907,12.506181466543698,11.860882142414692,12.218602419920993,1476486.0,2573919255.56,,万科A,0.01929,-0.020247469066366652
19,2016-07-28 15:00:00,szse.000002,12.197560050655913,12.576322697427287,12.071305835065456,12.56930857433893,1507462.0,2662314492.99,,万科A,0.01929,0.028702640642938926
