索引,time,code,open,high,low,close,volume,amount,open_interest,name,weight,return
35,2024/2/27 15:00,szse.000333,58.04184428,59.38296774,57.57244998,59.31590828,280148,1720508672,,美的集团,0.01546,0.0268656541604817
36,2024/2/28 15:00,szse.000333,59.39254558,59.68950962,58.38670481,59.22011531,253674,1568616960,,美的集团,0.01546,-0.0016149625417150038
37,2024/2/29 15:00,szse.000333,59.39254558,60.81030268,59.15305951,59.9960515,489210,3071855360,,美的集团,0.01546,0.013102578168553203
38,2024/3/1 15:00,szse.000333,60.829462,61.79698778,60.23553757,61.75866913,328449,2102800896,,美的集团,0.01546,0.02937889387604109
39,2024/3/4 15:00,szse.000333,62.26637843,63.22432271,60.829462,61.88319925,373844,2415284480,,美的集团,0.01546,0.002016399021453452
40,2024/3/5 15:00,szse.000333,61.93109939,62.6495576,60.78156552,62.30469708,355253,2288367872,,美的集团,0.01546,0.0068111835701512025
41,2024/3/6 15:00,szse.000333,62.17058546,62.77408773,61.59582035,61.79698778,219230,1422222592,,美的集团,0.01546,-0.00814881259029454
42,2024/3/7 15:00,szse.000333,61.73950615,63.84698796,61.50002008,63.03273678,306340,2020641408,,美的集团,0.01546,0.019996913189350263
43,2024/3/8 15:00,szse.000333,63.09979259,63.69371336,62.15142248,63.32011568,261254,1714883456,,美的集团,0.01546,0.004559200737277669
44,2024/3/11 15:00,szse.000333,63.31053419,63.32011568,61.84488061,62.66871327,280270,1826293504,,美的集团,0.01546,-0.010287448198799676
45,2024/3/12 15:00,szse.000333,62.60165747,62.60165747,60.39838634,61.43296427,507399,3241294592,,美的集团,0.01546,-0.01971875494995301
46,2024/3/13 15:00,szse.000333,60.98273294,61.62455751,60.35048986,61.37548995,327232,2084900608,,美的集团,0.01546,-0.0009355615618252822
47,2024/3/14 15:00,szse.000333,61.17432253,62.02689236,60.92525497,61.78740629,315317,2026233472,,美的集团,0.01546,0.006711414285011319
48,2024/3/15 15:00,szse.000333,61.68203183,61.78740629,60.63787242,61.32758981,254639,1624685440,,美的集团,0.01546,-0.007441912642227488
49,2024/3/18 15:00,szse.000333,61.19348185,61.20305969,59.72782462,59.7374061,425011,2667915008,,美的集团,0.01546,-0.02592933645242823
50,2024/3/19 15:00,szse.000333,59.58413517,60.46544215,59.55539435,59.96731069,297946,1867932288,,美的集团,0.01546,0.003848586756765693
51,2024/3/20 15:00,szse.000333,59.58413517,59.87151772,58.81778047,59.27759329,377909,2337851648,,美的集团,0.01546,-0.011501556298988969
52,2024/3/21 15:00,szse.000333,59.30633045,59.43086423,57.60119079,58.00352564,391892,2377326848,,美的集团,0.01546,-0.02149324186909818
53,2024/3/22 15:00,szse.000333,58.01310713,60.01521082,57.95562915,59.98647001,431568,2671677696,,美的集团,0.01546,0.034186617936074803
54,2024/3/25 15:00,szse.000333,59.57455368,60.98273294,59.18179667,60.25469689,269033,1694247552,,美的集团,0.01546,0.004471456312653332
55,2024/3/26 15:00,szse.000333,59.68950962,60.58997593,59.68950962,60.08226663,253537,1591428352,,美的集团,0.01546,-0.0028616899411971763
56,2024/3/27 15:00,szse.000333,59.90025488,62.15142248,59.88109555,60.99231078,348428,2227887872,,美的集团,0.01546,0.01514663478999978
57,2024/3/28 15:00,szse.000333,61.52876455,62.63997611,60.52292012,61.86404358,451854,2915943424,,美的集团,0.01546,0.014292503249210498
58,2024/3/29 15:00,szse.000333,61.86404358,62.96568097,60.98273294,61.51918306,254689,1638381696,,美的集团,0.01546,-0.005574490447816216
59,2024/4/1 15:00,szse.000333,61.78740629,63.49254594,61.40422711,63.43507162,327712,2146737280,,美的集团,0.01546,0.031142945414789125
60,2024/4/2 15:00,szse.000333,63.22432271,63.73203201,62.98483664,63.46380878,226536,1497277824,,美的集团,0.01546,0.000453016907936199
61,2024/4/3 15:00,szse.000333,63.41590865,64.08647403,63.20516704,63.92362525,206265,1370614016,,美的集团,0.01546,0.007245333660858222
62,2024/4/8 15:00,szse.000333,63.91404377,64.03857389,61.95025506,62.57292031,324345,2125546240,,美的集团,0.01546,-0.02112998026500379
63,2024/4/9 15:00,szse.000333,62.26637843,62.84114354,62.09394817,62.30469708,194783,1270147968,,美的集团,0.01546,-0.004286570431285108
64,2024/4/10 15:00,szse.000333,62.1418483,63.41590865,61.84488061,62.4292272,180820,1184377728,,美的集团,0.01546,0.0019987276375021956
65,2024/4/11 15:00,szse.000333,62.21847829,63.17642257,61.89278074,62.33343424,190048,1239842432,,美的集团,0.01546,-0.0015344248887322331
66,2024/4/12 15:00,szse.000333,62.25679694,62.84114354,61.86404358,62.16100397,217344,1414407680,,美的集团,0.01546,-0.0027662565379615867
67,2024/4/15 15:00,szse.000333,62.16100397,64.182267,61.98857371,64.0289924,317837,2102897408,,美的集团,0.01546,0.03005080855678477
68,2024/4/16 15:00,szse.000333,63.97151808,65.87782516,63.77035066,65.43717167,391914,2659237120,,美的集团,0.01546,0.021992838200589837
69,2024/4/17 15:00,szse.000333,65.14021128,65.90656963,64.16311133,65.69582072,245496,1664966400,,美的集团,0.01546,0.003952631866553924
70,2024/4/18 15:00,szse.000333,65.69582072,68.3301675,65.50422748,67.05609985,395421,2777734400,,美的集团,0.01546,0.020705717884210495
71,2024/4/19 15:00,szse.000333,66.5100719,67.61170928,66.5100719,67.05609985,288123,2017233152,,美的集团,0.01546,0.0
72,2024/4/22 15:00,szse.000333,67.24768578,68.19605588,66.5771277,67.03694418,289438,2032072576,,美的集团,0.01546,-0.000285666330771428
73,2024/4/23 15:00,szse.000333,66.89325107,67.05609985,64.74745061,65.51380896,382179,2605557760,,美的集团,0.01546,-0.022720833096303572
74,2024/4/24 15:00,szse.000333,65.46590883,65.75329504,63.94278092,65.04441831,307830,2079963136,,美的集团,0.01546,-0.007164758963817852
75,2024/4/25 15:00,szse.000333,64.30679712,65.67665774,64.30679712,65.37011586,220333,1500859392,,美的集团,0.01546,0.005007309750203914
76,2024/4/26 15:00,szse.000333,65.37969735,65.76287653,64.58460184,65.4946533,242257,1650078976,,美的集团,0.01546,0.00190511273173688
77,2024/4/29 15:00,szse.000333,65.42759749,65.98319962,64.4025974,65.33179721,332264,2264197632,,美的集团,0.01546,-0.0024865554941412293
78,2024/4/30 15:00,szse.000333,64.0289924,68.15773723,63.99068106,66.84535093,571318,3988190464,,美的集团,0.01546,0.023167183280369263
79,2024/5/6 15:00,szse.000333,67.53507199,68.45469762,66.72082081,68.02362562,461799,3263609856,,美的集团,0.01546,0.01762687567058907
80,2024/5/7 15:00,szse.000333,67.83203238,69.28811178,67.65002793,68.1098371,304315,2176139008,,美的集团,0.01546,0.0012673755509826634
81,2024/5/8 15:00,szse.000333,67.53507199,68.33974168,67.42969753,67.77455806,176620,1252248320,,美的集团,0.01546,-0.004922622843859248
82,2024/5/9 15:00,szse.000333,68.01404413,69.29768596,67.65002793,68.82829531,285718,2046734848,,美的集团,0.01546,0.015547681610363906
83,2024/5/10 15:00,szse.000333,69.16357435,69.28811178,68.33974168,68.85703247,224879,1616063360,,美的集团,0.01546,0.00041751956619817676
84,2024/5/13 15:00,szse.000333,68.8570351,69.92035325,67.72666084,69.65212885,271674,1965130432,,美的集团,0.01546,0.0115470613745432
85,2024/5/14 15:00,szse.000333,69.62339053,69.82455883,67.2476887,67.86077304,399236,2827063811,,美的集团,0.01546,-0.02571860816857141
86,2024/5/15 15:00,szse.000333,68.5,70.1,68.11,69.76,301894,2090761785,,美的集团,0.01546,0.027987110593044928
87,2024/5/16 15:00,szse.000333,69.76,69.8,68.8,69.34,246004,1703048548,,美的集团,0.01546,-0.006020642201834847
88,2024/5/17 15:00,szse.000333,68.78,69.5,66.52,68.03,418482,2828611122,,美的集团,0.01546,-0.01889241419094323
89,2024/5/20 15:00,szse.000333,67.01,67.88,66.21,66.57,426430,2846862348,,美的集团,0.01546,-0.021461120094076303
90,2024/5/21 15:00,szse.000333,66.27,67.3,66.2,66.55,243587,1626841822,,美的集团,0.01546,-0.00030043563166581855
91,2024/5/22 15:00,szse.000333,66.34,66.54,65.31,65.41,261052,1715205331,,美的集团,0.01546,-0.017129977460556
92,2024/5/23 15:00,szse.000333,65.4,66.19,65,65.74,240961,1582459055,,美的集团,0.01546,0.005045100137593517
93,2024/5/24 15:00,szse.000333,65.4,66.98,65.1,66.62,259269,1724580966,,美的集团,0.01546,0.013386066321874113
94,2024/5/27 15:00,szse.000333,66.5,68.28,65.54,67.59,305462,2062139516,,美的集团,0.01546,0.014560192134494221
95,2024/5/28 15:00,szse.000333,67.6,67.78,66.5,67.03,191736,1284865352,,美的集团,0.01546,-0.008285249297233399
96,2024/5/29 15:00,szse.000333,66.6,67.2,65.5,65.85,241320,1590410760,,美的集团,0.01546,-0.017604057884529456
97,2024/5/30 15:00,szse.000333,65.71,66.19,65.14,65.18,193586,1269509292,,美的集团,0.01546,-0.010174639331814506
98,2024/5/31 15:00,szse.000333,65.19,65.57,64.55,64.76,261294,1696172930,,美的集团,0.01546,-0.006443694384780652
99,2024/6/3 15:00,szse.000333,64.88,66.3,64.27,65.02,357556,2337233616,,美的集团,0.01546,0.00401482396541053
100,2024/6/4 15:00,szse.000333,64.99,64.99,63.4,64.68,306211,1969401516,,美的集团,0.01546,-0.005229160258381826
101,2024/6/5 15:00,szse.000333,64.55,65.2,63.8,63.92,283319,1825603149,,美的集团,0.01546,-0.011750154607297558
102,2024/6/6 15:00,szse.000333,63.8,66.03,63.8,65.76,436037,2848032776,,美的集团,0.01546,0.028785982478097605
103,2024/6/7 15:00,szse.000333,65.2,65.45,63.71,65.16,400645,2591739293,,美的集团,0.01546,-0.009124087591241059
104,2024/6/11 15:00,szse.000333,64.5,66.5,64.18,65.0,336896,2188026771,,美的集团,0.01546,-0.0024554941682013443
105,2024/6/12 15:00,szse.000333,64.84,65.74,64.53,65.16,257071,1675974671,,美的集团,0.01546,0.002461538461538515
106,2024/6/13 15:00,szse.000333,65.31,65.45,63.66,63.92,274850,1763239543,,美的集团,0.01546,-0.019030079803560418
107,2024/6/14 15:00,szse.000333,63.51,65.76,63.5,65.61,379244,2468107111,,美的集团,0.01546,0.026439299123904858
108,2024/6/17 15:00,szse.000333,65.76,65.76,64.18,64.53,253358,1639603938,,美的集团,0.01546,-0.016460905349794164
109,2024/6/18 15:00,szse.000333,64.3,65.19,63.67,64.84,218674,1409611739,,美的集团,0.01546,0.004803967147063437
110,2024/6/19 15:00,szse.000333,64.77,65.08,62.8,64.0,346999,2206055297,,美的集团,0.01546,-0.012954966070326979
111,2024/6/20 15:00,szse.000333,63.9,64.75,63.54,64.47,280857,1806800937,,美的集团,0.01546,0.007343749999999982
112,2024/6/21 15:00,szse.000333,64.49,64.75,63.5,63.95,241536,1544527731,,美的集团,0.01546,-0.008065767023421655
113,2024/6/24 15:00,szse.000333,63.71,65.55,63.61,65.14,253976,1643425108,,美的集团,0.01546,0.018608287724784844
114,2024/6/25 15:00,szse.000333,64.85,65.79,64.52,65.29,253092,1652171355,,美的集团,0.01546,0.0023027325759903405
115,2024/6/26 15:00,szse.000333,65.01,65.39,64.27,64.34,20918,135506990,,美的集团,0.01546,-0.014550467146576818
116,2024/6/27 15:00,szse.000333,64.05,64.48,63.47,64.1,274094,1750926675,,美的集团,0.01546,-0.003730183400683984
117,2024/6/28 15:00,szse.000333,63.5,64.79,63.48,64.5,251956,1624767678,,美的集团,0.01546,0.006240249609984483
118,2024/7/1 15:00,szse.000333,64.29,65.38,63.6,64.09,195283,1255074545,,美的集团,0.01546,-0.006356589147286762
119,2024/7/2 15:00,szse.000333,63.7,64.2,62.8,63.0,291813,1843585721,,美的集团,0.01546,-0.017007333437353722
120,2024/7/3 15:00,szse.000333,63.05,63.68,62.74,63.03,181208,1145370115,,美的集团,0.01546,0.0004761904761905189
121,2024/7/4 15:00,szse.000333,63.2,65.2,63.2,64.6,277530,1794060145,,美的集团,0.01546,0.02490877359987298
122,2024/7/5 15:00,szse.000333,64.5,65.15,63,64.0,264795,1686503681,,美的集团,0.01546,-0.009287925696594312
123,2024/7/8 15:00,szse.000333,63.6,64.72,63.17,64.23,194435,1247645531,,美的集团,0.01546,0.003593750000000062
124,2024/7/9 15:00,szse.000333,63.81,64.67,63.62,64.1,216644,1392889371,,美的集团,0.01546,-0.0020239763350460294
125,2024/7/10 15:00,szse.000333,64.54,65.06,63.81,63.81,158469,1016718370,,美的集团,0.01546,-0.004524180967238611
126,2024/7/11 15:00,szse.000333,63.85,64.45,62.52,63.9,271826,1727208383,,美的集团,0.01546,0.0014104372355430161
127,2024/7/12 15:00,szse.000333,63.79,65.2,63.64,65.0,245740,1588658353,,美的集团,0.01546,0.017214397496087663
128,2024/7/15 15:00,szse.000333,64.78,65.16,64.36,64.94,170459,1104204268,,美的集团,0.01546,-0.0009230769230769154
129,2024/7/16 15:00,szse.000333,64.63,64.96,63.75,64.27,204067,1313240364,,美的集团,0.01546,-0.01031721589159229
130,2024/7/17 15:00,szse.000333,64.04,64.38,61.66,62.83,464628,2909157024,,美的集团,0.01546,-0.022405476894351906
131,2024/7/18 15:00,szse.000333,62.01,64.46,62.01,63.9,345324,2193053870,,美的集团,0.01546,0.017030081171415024
132,2024/7/19 15:00,szse.000333,63.36,63.78,62.89,63.6,217969,1381064607,,美的集团,0.01546,-0.0046948356807511304
133,2024/7/22 15:00,szse.000333,63.45,64.64,63.32,63.63,199303,1273643438,,美的集团,0.01546,0.0004716981132075748
134,2024/7/23 15:00,szse.000333,63.63,63.79,62.38,62.38,185378,1165932039,,美的集团,0.01546,-0.01964482162501968
135,2024/7/24 15:00,szse.000333,62.01,62.72,59.64,60.08,455473,2757887293,,美的集团,0.01546,-0.03687079192048737
136,2024/7/25 15:00,szse.000333,59.52,60.09,58.9,59.4,301091,1787253321,,美的集团,0.01546,-0.011318242343541951
137,2024/7/26 15:00,szse.000333,62.83,62.99,61.4,62.84,577401,3598947643,,美的集团,0.01546,0.057912457912457915
138,2024/7/29 15:00,szse.000333,62.3,63.21,62.16,62.88,207128,1297587354,,美的集团,0.01546,0.0006365372374284028
139,2024/7/30 15:00,szse.000333,62.51,62.77,60.6,61.06,225758,1381015833,,美的集团,0.01546,-0.028944020356234113
140,2024/7/31 15:00,szse.000333,60.73,63.86,60.73,63.76,401747,2530147580,,美的集团,0.01546,0.04421880117916799
141,2024/8/1 15:00,szse.000333,63.8,64.67,63.41,63.58,244068,1561027258,,美的集团,0.01546,-0.0028230865746549094
142,2024/8/2 15:00,szse.000333,63.3,64.28,62.57,62.99,202615,1280021474,,美的集团,0.01546,-0.009279647687952086
143,2024/8/5 15:00,szse.000333,62.54,64.3,61.56,61.65,354767,2214817314,,美的集团,0.01546,-0.021273217971106595
144,2024/8/6 15:00,szse.000333,61.61,62.26,59.52,59.92,384931,2316733894,,美的集团,0.01546,-0.028061638280616363
145,2024/8/7 15:00,szse.000333,59.92,61.38,59.24,60.7,252985,1535238304,,美的集团,0.01546,0.013017356475300446
146,2024/8/8 15:00,szse.000333,60.42,61.48,60.21,60.96,142319,867672449,,美的集团,0.01546,0.004283360790774182
147,2024/8/9 15:00,szse.000333,60.85,61.7,60.33,60.5,138023,839905714,,美的集团,0.01546,-0.007545931758530244
148,2024/8/12 15:00,szse.000333,60.5,62.14,60.31,61.38,169492,1042597208,,美的集团,0.01546,0.014545454545454639
149,2024/8/13 15:00,szse.000333,61.38,62.11,60.92,61.36,98350,602892300,,美的集团,0.01546,-0.0003258390355165286
150,2024/8/14 15:00,szse.000333,61.36,61.49,60.6,60.9,112277,685993302,,美的集团,0.01546,-0.007496740547587977
151,2024/8/15 15:00,szse.000333,60.7,61.35,60.29,61.0,191632,1166672167,,美的集团,0.01546,0.0016420361247948545
152,2024/8/16 15:00,szse.000333,60.81,61.9,60.67,61.74,180669,1112521867,,美的集团,0.01546,0.012131147540983545
153,2024/8/19 15:00,szse.000333,61.69,63.15,61.67,62.36,172753,1075574307,,美的集团,0.01546,0.010042112082928378
154,2024/8/20 15:00,szse.000333,63.48,63.49,61.76,63.02,257809,1623775566,,美的集团,0.01546,0.010583707504810747
155,2024/8/21 15:00,szse.000333,62.71,63.7,62.33,63.16,211871,1337959064,,美的集团,0.01546,0.0022215169787367373
156,2024/8/22 15:00,szse.000333,63.13,64.49,62.72,64.09,249787,1597113182,,美的集团,0.01546,0.014724509183027257
157,2024/8/23 15:00,szse.000333,64,65.96,63.88,65.46,290471,1895805009,,美的集团,0.01546,0.021376189733187445
158,2024/8/26 15:00,szse.000333,65.94,66.65,64.9,66.32,339581,2241141518,,美的集团,0.01546,0.013137794072716202
159,2024/8/27 15:00,szse.000333,66,66.48,65.49,65.99,241137,1590912374,,美的集团,0.01546,-0.004975874547647696
160,2024/8/28 15:00,szse.000333,65.98,66.15,64.57,64.93,265429,1726057217,,美的集团,0.01546,-0.016063039854523287
161,2024/8/29 15:00,szse.000333,64.42,65.31,63.95,63.95,232855,1500197087,,美的集团,0.01546,-0.015093177267826996
162,2024/8/30 15:00,szse.000333,63.48,65.81,63.38,64.75,333863,2160911497,,美的集团,0.01546,0.012509773260359625
163,2024/9/2 15:00,szse.000333,64.5,66.52,64.44,65.23,260758,1706301995,,美的集团,0.01546,0.007413127413127496
164,2024/9/3 15:00,szse.000333,65.01,66.48,65,65.97,242378,1599193263,,美的集团,0.01546,0.011344473401808886
165,2024/9/4 15:00,szse.000333,65.86,66.7,65.36,65.48,274996,1814975103,,美的集团,0.01546,-0.0074276186145216805
166,2024/9/5 15:00,szse.000333,64.95,65.4,63.48,63.59,432123,2763225151,,美的集团,0.01546,-0.028863775198533892
167,2024/9/6 15:00,szse.000333,63.6,64.55,62.9,63.02,233201,1480652836,,美的集团,0.01546,-0.008963673533574412
168,2024/9/9 15:00,szse.000333,61.35,62.2,60.68,61.09,548406,3359451099,,美的集团,0.01546,-0.03062519834973021
169,2024/9/10 15:00,szse.000333,60.48,61.64,60.48,60.75,401110,2451075854,,美的集团,0.01546,-0.005565559011294852
170,2024/9/11 15:00,szse.000333,60.52,62.08,59.7,61.66,419217,2572399327,,美的集团,0.01546,0.014979423868312747
171,2024/9/12 15:00,szse.000333,61.8,62.85,61.66,62.37,276168,1719561913,,美的集团,0.01546,0.01151475835225435
172,2024/9/13 15:00,szse.000333,62.05,63.78,61.59,63.51,321489,2037679478,,美的集团,0.01546,0.018278018278018227
173,2024/9/18 15:00,szse.000333,63.62,65.71,63.4,65.25,295025,1915513518,,美的集团,0.01546,0.027397260273972712
174,2024/9/19 15:00,szse.000333,62.3,65.73,62.3,65.28,476115,3085181571,,美的集团,0.01546,0.00045977011494247044
175,2024/9/20 15:00,szse.000333,64.91,66.3,64.76,66.06,398012,2608979308,,美的集团,0.01546,0.011948529411764719
176,2024/9/26 15:00,szse.000333,70,73.68,69.79,73.56,501342,3592524657,,美的集团,0.01546,0.11353315168029066
177,2024/9/27 15:00,szse.000333,74.75,76.4,71.15,73.0,857447,6253333702,,美的集团,0.01546,-0.0076128330614464446
178,2024/9/30 15:00,szse.000333,73.16,76.9,72.03,76.06,1251664,9344041944,,美的集团,0.01546,0.04191780821917801
179,2024/10/8 15:00,szse.000333,83.67,83.67,78.73,80.19,1352392,11050056032,,美的集团,0.01546,0.054299237444122905
180,2024/10/9 15:00,szse.000333,78.4,79.32,74.02,75.36,887771,6838370488,,美的集团,0.01546,-0.06023194912083796
181,2024/10/10 15:00,szse.000333,75.95,79.38,75.87,78.3,673033,5259062088,,美的集团,0.01546,0.03901273885350309
182,2024/10/11 15:00,szse.000333,78,78.23,75.9,76.77,380601,2930030641,,美的集团,0.01546,-0.019540229885057436
183,2024/10/14 15:00,szse.000333,77.03,79.29,76.6,79.0,462828,3620244781,,美的集团,0.01546,0.029047805132213167
184,2024/10/15 15:00,szse.000333,79,79,76,76.0,375833,2905639305,,美的集团,0.01546,-0.03797468354430378
185,2024/10/16 15:00,szse.000333,74.7,75.5,73.73,75.24,342829,2559503194,,美的集团,0.01546,-0.01000000000000012
186,2024/10/17 15:00,szse.000333,75.24,75.53,72.9,73.08,394376,2920853670,,美的集团,0.01546,-0.028708133971291794
187,2024/10/18 15:00,szse.000333,73.08,76.2,72.65,75.01,427851,3180240269,,美的集团,0.01546,0.026409414340448967
188,2024/10/21 15:00,szse.000333,75.35,75.98,73.28,74.08,343228,2547898012,,美的集团,0.01546,-0.012398346887081857
189,2024/10/22 15:00,szse.000333,74.35,76.96,74.14,76.5,404059,3073890030,,美的集团,0.01546,0.0326673866090712
190,2024/10/23 15:00,szse.000333,76.6,77.78,76,76.38,268312,2053544727,,美的集团,0.01546,-0.0015686274509804088
191,2024/10/24 15:00,szse.000333,76.11,76.46,75.3,75.64,171086,1296926991,,美的集团,0.01546,-0.00968840010473937
192,2024/10/25 15:00,szse.000333,75.42,75.86,74.77,75.27,210572,1583775153,,美的集团,0.01546,-0.004891591750396662
193,2024/10/28 15:00,szse.000333,75.49,75.58,74.01,74.87,280590,2091524793,,美的集团,0.01546,-0.005314202205393803
194,2024/10/29 15:00,szse.000333,74.61,75.5,73.8,74.07,297271,2214621305,,美的集团,0.01546,-0.010685187658608375
195,2024/10/30 15:00,szse.000333,73.7,74.35,72.12,72.75,404137,2939634795,,美的集团,0.01546,-0.017820980153908428
196,2024/10/31 15:00,szse.000333,72.97,73.69,71.2,72.36,204610,1480270703,,美的集团,0.01546,-0.005360824742268067
197,2024/1/2 15:00,szse.000858,135.2781746,135.2781746,130.9392452,131.1320865,21526999,2947170557,,五粮液,0.01567,0.8122178897180765
198,2024/1/3 15:00,szse.000858,131.1128024,131.7781049,128.9626219,130.0521752,16417109,2211980500,,五粮液,0.01567,-0.008235294113161373
199,2024/1/4 15:00,szse.000858,130.0521752,130.0714594,127.2849025,127.5838065,17876323,2371204452,,五粮液,0.01567,-0.018979834025874887
200,2024/1/5 15:00,szse.000858,127.2752604,128.5287289,126.0989285,126.5424635,15630369,2062827516,,五粮液,0.01567,-0.00816203112735936
201,2024/1/8 15:00,szse.000858,126.320696,126.4460428,123.4184344,123.514855,21020047,2706248456,,五粮液,0.01567,-0.023925632679025588
202,2024/1/9 15:00,szse.000858,123.514855,124.7490394,122.8495525,123.2352351,17483816,2241449420,,五粮液,0.01567,-0.002263856440587686
203,2024/1/10 15:00,szse.000858,123.2352351,124.9418807,121.4996634,124.1897996,16530411,2118536476,,五粮液,0.01567,0.007745873160589278
204,2024/1/11 15:00,szse.000858,124.0933789,125.8289507,122.6663533,124.9804489,15646396,2021717964,,五粮液,0.01567,0.00636645926272994
205,2024/1/12 15:00,szse.000858,124.2669361,125.4625522,123.514855,124.1415893,11920766,1539729131,,五粮液,0.01567,-0.006711926604385798
206,2024/1/15 15:00,szse.000858,123.4184344,124.7586808,122.5313661,124.0740877,115826,1485609856,,五粮液,0.01567,-0.0005437468650161259
207,2024/1/16 15:00,szse.000858,123.3412961,124.6526175,122.3867337,123.8137626,125287,1604334720,,五粮液,0.01567,-0.0020981423665951127
