索引,time,code,open,high,low,close,volume,amount,open_interest,name,weight,return
1,2019-01-02 15:00:00,szse.000333,30.588156927720416,30.736164138660996,29.848120873017496,29.96323759263795,208624.0,764857118.0,,美的集团,0.0182,
2,2019-01-03 15:00:00,szse.000333,29.81523038169737,30.283919883009215,29.60144218811653,29.76589464471718,143233.0,520938086.0,,美的集团,0.0182,-0.006586169045005308
3,2019-01-04 15:00:00,szse.000333,29.593219565286496,30.481262830929992,29.43698973151588,30.415481848289733,277118.0,1012555409.0,,美的集团,0.0182,0.021823204419889386
4,2019-01-07 15:00:00,szse.000333,30.966397577901898,30.966397577901898,30.14413529489866,30.415481848289733,252996.0,937395171.0,,美的集团,0.0182,0.0
5,2019-01-08 15:00:00,szse.000333,30.464817585269923,30.588156927720416,30.16058054055873,30.30858775149931,134698.0,496396722.0,,美的集团,0.0182,-0.003514463368478049
6,2019-01-09 15:00:00,szse.000333,31.45153232487381,32.47936017862786,31.09795954318242,32.06822903712624,825858.0,3201852582.0,,美的集团,0.0182,0.05805751492132383
7,2019-01-10 15:00:00,szse.000333,31.953112317505784,32.70959361786876,31.739324123924945,32.306685099197175,355955.0,1398943848.0,,美的集团,0.0182,0.007435897435897454
8,2019-01-11 15:00:00,szse.000333,32.47936017862786,32.84937820597931,31.944889694675755,32.75892935484896,278139.0,1098274247.0,,美的集团,0.0182,0.013998472893866243
9,2019-01-14 15:00:00,szse.000333,32.81648771465918,33.18650574201064,32.33135296768727,32.4382470644777,187160.0,743527539.0,,美的集团,0.0182,-0.009789156626505924
10,2019-01-15 15:00:00,szse.000333,32.47936017862786,33.72919884879278,32.339575590517306,33.71275360313271,402190.0,1629499422.0,,美的集团,0.0182,0.039290240811153065
11,2019-01-16 15:00:00,szse.000333,33.71275360313271,34.0909942533142,33.40029393559148,33.87720605973336,286234.0,1177411062.0,,美的集团,0.0182,0.004878048780487809
12,2019-01-17 15:00:00,szse.000333,33.87720605973336,34.28833720123498,33.614082129172324,33.638749997662416,259740.0,1073148520.0,,美的集团,0.0182,-0.0070388349514565185
