Date,True Price,Predicted Price
2023-03-31 15:00:00,14.831993119496468,14.671942
2023-04-03 15:00:00,14.48971597373922,14.633911
2023-04-04 15:00:00,14.651346692512499,14.589182
2023-04-06 15:00:00,14.40414728751796,14.54965
2023-04-07 15:00:00,14.29956289308601,14.504613
2023-04-10 15:00:00,15.041161908360365,14.453983
2023-04-11 15:00:00,14.927070059968441,14.433924
2023-04-12 15:00:00,15.250331497515,14.429613
2023-04-13 15:00:00,15.259838951474977,14.4502
2023-04-14 15:00:00,15.069685070531031,14.48605
2023-04-17 15:00:00,15.031654454400389,14.521746
2023-04-18 15:00:00,15.145747103083051,14.553576
2023-04-19 15:00:00,15.117223940912387,14.585699
2023-04-20 15:00:00,14.717900470813806,14.614883
2023-04-21 15:00:00,14.670362400723189,14.623524
2023-04-24 15:00:00,14.54676229808055,14.616409
2023-04-25 15:00:00,14.166454536192658,14.5938635
2023-04-26 15:00:00,14.147439628272707,14.546251
2023-04-27 15:00:00,14.071378396011424,14.484284
2023-04-28 15:00:00,14.185470244403348,14.412969
2023-05-04 15:00:00,14.394639033267246,14.344505
2023-05-05 15:00:00,14.213993406574014,14.290635
2023-05-08 15:00:00,14.774946795155136,14.241604
2023-05-09 15:00:00,14.812977411285779,14.222465
2023-05-10 15:00:00,14.70839301685383,14.225029
2023-05-11 15:00:00,14.54676229808055,14.237309
2023-05-12 15:00:00,14.54676229808055,14.24813
2023-05-15 15:00:00,14.318577801005963,14.25699
2023-05-16 15:00:00,14.318577801005963,14.253934
2023-05-17 15:00:00,14.175962790443371,14.243176
2023-05-18 15:00:00,14.052362687800734,14.221696
2023-05-19 15:00:00,13.900239422987429,14.189216
2023-05-22 15:00:00,13.824178190726146,14.144883
2023-05-23 15:00:00,13.947778293368785,14.092064
2023-05-24 15:00:00,13.805162482515456,14.041858
2023-05-25 15:00:00,13.41534726666759,13.990048
2023-05-26 15:00:00,13.49140929921961,13.923713
2023-05-29 15:00:00,13.510424207139563,13.854761
2023-05-30 15:00:00,13.339286034406307,13.788332
2023-05-31 15:00:00,13.65304001799289,13.719997
2023-06-01 15:00:00,13.538947369310229,13.667417
2023-06-02 15:00:00,13.31076287223564,13.622903
2023-06-05 15:00:00,13.805162482515456,13.57659
2023-06-06 15:00:00,13.65304001799289,13.552158
2023-06-07 15:00:00,13.748116958464863,13.536408
2023-06-08 15:00:00,13.900239422987429,13.531292
2023-06-09 15:00:00,14.156947082232682,13.539399
2023-06-12 15:00:00,13.947778293368785,13.566205
2023-06-13 15:00:00,13.852701352896812,13.59476
2023-06-14 15:00:00,13.900239422987429,13.61888
2023-06-15 15:00:00,13.691070634123532,13.640451
2023-06-16 15:00:00,13.995316363459402,13.650156
2023-06-19 15:00:00,13.824178190726146,13.6644745
2023-06-20 15:00:00,13.49140929921961,13.673691
2023-06-21 15:00:00,13.320270326195617,13.665425
2023-06-26 15:00:00,13.25371654789431,13.639097
2023-06-27 15:00:00,13.073070921201078,13.599558
2023-06-28 15:00:00,13.624516855822225,13.546087
2023-06-29 15:00:00,13.519932461390276,13.5098505
2023-06-30 15:00:00,13.320270326195617,13.482423
2023-07-03 15:00:00,13.32977858044633,13.454408
2023-07-04 15:00:00,13.45337868308897,13.427896
2023-07-05 15:00:00,13.32977858044633,13.40867
2023-07-06 15:00:00,13.282239710064975,13.389902
2023-07-07 15:00:00,13.282239710064975,13.370475
2023-07-10 15:00:00,13.187162769593002,13.351505
2023-07-11 15:00:00,13.225194186014381,13.329774
2023-07-12 15:00:00,13.177655315633027,13.308991
2023-07-13 15:00:00,13.00651714289977,13.287878
2023-07-14 15:00:00,13.120608991291695,13.260592
2023-07-17 15:00:00,13.101594083371744,13.235531
2023-07-18 15:00:00,13.035040305070435,13.212355
2023-07-19 15:00:00,13.025532050819722,13.188986
2023-07-20 15:00:00,13.215685931763668,13.166372
2023-07-21 15:00:00,13.196671023843717,13.153306
2023-07-24 15:00:00,13.29174796431569,13.146278
2023-07-25 15:00:00,13.120608991291695,13.147563
2023-07-26 15:00:00,14.185470244403348,13.146926
2023-07-27 15:00:00,14.13793217431273,13.189276
2023-07-28 15:00:00,14.004824617710115,13.2549305
2023-07-31 15:00:00,14.480208519779243,13.327177
2023-08-01 15:00:00,14.499224227989933,13.419401
2023-08-02 15:00:00,14.347100963176628,13.519945
2023-08-03 15:00:00,14.318577801005963,13.61418
2023-08-04 15:00:00,14.594301168461906,13.697938
2023-08-07 15:00:00,14.48971597373922,13.781864
2023-08-08 15:00:00,14.004824617710115,13.857023
2023-08-09 15:00:00,13.862208806856788,13.90234
2023-08-10 15:00:00,13.976301455539451,13.92002
2023-08-11 15:00:00,14.023839525630068,13.923546
2023-08-14 15:00:00,13.881224515067478,13.919935
2023-08-15 15:00:00,13.691070634123532,13.906389
2023-08-16 15:00:00,13.586486239691583,13.879555
2023-08-17 15:00:00,13.824178190726146,13.841337
2023-08-18 15:00:00,13.814670736766171,13.807912
2023-08-21 15:00:00,13.605501147611536,13.779072
2023-08-22 15:00:00,13.29174796431569,13.746274
2023-08-23 15:00:00,13.32977858044633,13.699557
2023-08-24 15:00:00,13.139624699502384,13.647823
2023-08-25 15:00:00,13.035040305070435,13.587403
2023-08-28 15:00:00,13.440000222832326,13.520381
2023-08-29 15:00:00,14.050000229544013,13.469677
2023-08-30 15:00:00,14.20000032303107,13.457779
2023-08-31 15:00:00,14.20000032303107,13.478215
2023-09-01 15:00:00,13.640000080718156,13.518812
2023-09-04 15:00:00,14.050000229544013,13.546495
2023-09-05 15:00:00,14.039999796489814,13.581033
2023-09-06 15:00:00,13.8800000702393,13.616863
2023-09-07 15:00:00,14.169999824159214,13.644963
2023-09-08 15:00:00,13.999999664854501,13.678753
2023-09-11 15:00:00,13.909999768820414,13.707119
2023-09-12 15:00:00,13.700000278171126,13.726921
2023-09-13 15:00:00,13.649999713481614,13.731206
2023-09-14 15:00:00,13.6200000149005,13.723104
2023-09-15 15:00:00,13.510000053048756,13.70613
